code,target,interest,maturity,payment,status,id,income,age,scaleofcompany,education,marriage,workingtime,estate,houseloan,car,carloan,creditscore,application,pastsuccess,pastdefault,creditcertificate,creditreport,identitycertificate,jobcertificate,incomecertificate,estatecertificate,carcertificate,marriagecertificate,educertificate,techcertificate,mobilecertificate,weibocertificate
5890,62200 ,0.13 ,36,2102 ,0,764696,5000-10000,38,less10,undergraduate,married,below 1 year,1,1,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5891,29000 ,0.13 ,24,1375 ,0,764697,2000-5000,26,less10,junior college,married,below 1 year,1,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5892,55400 ,0.13 ,36,1873 ,0,764698,5000-10000,42,less10,junior college,married,below 1 year,1,0,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5893,46700 ,0.13 ,36,1578 ,0,764700,2000-5000,43,less10,junior college,divorced,below 1 year,1,1,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5894,150000 ,0.15 ,24,7260 ,1,763481,20000-50000,33,above500,undergraduate,divorced,above 5 years,1,0,0,0,90,4,1,0,0,1,1,1,1,1,0,0,0,0,0,0
5895,93400 ,0.13 ,36,3157 ,0,764701,10000-20000,41,less10,junior college,married,below 1 year,1,1,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5896,21100 ,0.13 ,24,1000 ,0,764702,2000-5000,29,less10,undergraduate,single,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5897,101500 ,0.12 ,18,6192 ,0,764703,10000-20000,35,10-100,junior college,married,below 1 year,0,0,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5898,3000 ,0.12 ,9,350 ,1,567600,5000-10000,24,less10,highschool,married,1-3 years,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,20000 ,0.15 ,12,1804 ,,764699,5000-10000,30,above500,junior college,single,below 1 year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,20000 ,0.12 ,9,2336 ,,764662,2000-5000,22,100-500,junior college,single,above 5 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5901,5000 ,0.23 ,9,610 ,1,210944,2000-5000,39,10-100,junior college,married,1-3 years,1,0,0,0,81,6,3,6,0,1,1,1,1,1,0,0,0,0,0,0
5902,20000 ,0.15 ,12,1804 ,1,764635,10000-20000,26,--,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5903,27600 ,0.13 ,24,1308 ,0,764727,5000-10000,31,less10,junior college,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5904,24600 ,0.13 ,36,831 ,0,764728,5000-10000,47,less10,undergraduate,married,below 1 year,1,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5905,76100 ,0.12 ,18,4642 ,0,764729,above 50000,50,10-100,junior college,married,below 1 year,1,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5906,27600 ,0.13 ,24,1308 ,0,764730,2000-5000,24,less10,junior college,single,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5907,63400 ,0.12 ,18,3867 ,0,764731,20000-50000,41,10-100,undergraduate,married,below 1 year,1,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5908,8000 ,0.15 ,12,722 ,1,757822,2000-5000,23,above500,junior college,single,3-5 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5909,27600 ,0.13 ,24,1308 ,0,764732,2000-5000,24,less10,junior college,single,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5910,10000 ,0.20 ,24,508 ,1,764717,2000-5000,49,--,highschool,married,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,50000 ,0.15 ,24,2420 ,,764718,5000-10000,27,less10,highschool,single,below 1 year,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,9000 ,0.18 ,24,450 ,,504175,--,23,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,30000 ,0.18 ,6,5268 ,1,764675,10000-20000,31,10-100,highschool,married,1-3 years,0,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5914,150000 ,0.20 ,3,51690 ,,764704,--,46,--,junior college,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,10000 ,0.15 ,12,902 ,1,715036,5000-10000,22,10-100,highschool,single,1-3 years,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5916,100000 ,0.15 ,12,9020 ,,759296,2000-5000,33,less10,highschool,married,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,80000 ,0.20 ,24,4064 ,1,758894,5000-10000,27,10-100,junior college,single,1-3 years,0,0,0,0,20,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5918,150000 ,0.15 ,24,7260 ,,764706,--,36,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5919,20000 ,0.10 ,3,6780 ,,764741,--,24,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5920,20000 ,0.15 ,12,1804 ,1,758122,5000-10000,41,10-100,junior college,single,above 5 years,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5921,20000 ,0.11 ,6,3440 ,1,764754,10000-20000,35,10-100,highschool,divorced,1-3 years,1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922,10000 ,0.15 ,12,902 ,1,346606,2000-5000,25,above500,junior college,single,above 5 years,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5923,15000 ,0.15 ,12,1353 ,1,756103,5000-10000,29,above500,junior college,single,above 5 years,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5924,3000 ,0.22 ,3,1037 ,,554283,2000-5000,24,less10,junior college,married,1-3 years,1,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,500000 ,0.15 ,12,45100 ,,764768,--,42,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5926,80000 ,0.15 ,24,3872 ,,764772,2000-5000,26,above500,highschool,married,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5927,500000 ,0.24 ,24,26400 ,1,749865,above 50000,48,100-500,junior college,married,above 5 years,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5928,5000 ,0.10 ,3,1695 ,,764774,5000-10000,39,10-100,junior college,divorced,1-3 years,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929,20000 ,0.15 ,24,968 ,0,751823,10000-20000,32,10-100,highschool,married,3-5 years,0,0,0,0,80,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5930,50000 ,0.15 ,12,4510 ,1,757526,5000-10000,27,10-100,junior college,married,1-3 years,1,0,0,1,30,7,0,0,0,1,1,1,1,0,0,0,0,0,0,0
5931,50000 ,0.15 ,24,2420 ,,764785,--,26,--,junior college,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5932,5000 ,0.13 ,9,586 ,1,760474,5000-10000,31,10-100,junior college,married,above 5 years,1,0,0,0,20,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5933,50000 ,0.15 ,12,4510 ,1,764786,--,22,--,undergraduate,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5934,20000 ,0.15 ,24,968 ,,764778,--,27,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935,101500 ,0.12 ,18,6192 ,0,764799,20000-50000,37,less10,undergraduate,married,below 1 year,1,0,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5936,38100 ,0.12 ,18,2324 ,0,764800,10000-20000,27,less10,highschool,married,below 1 year,0,0,1,1,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5937,27600 ,0.13 ,24,1308 ,0,764801,2000-5000,30,less10,junior college,single,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5938,36900 ,0.13 ,36,1247 ,0,764802,5000-10000,59,less10,undergraduate,widow,below 1 year,1,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5939,50700 ,0.12 ,18,3093 ,0,764803,above 50000,45,10-100,highschool,married,below 1 year,1,1,1,1,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5940,63400 ,0.12 ,18,3867 ,0,764804,20000-50000,33,less10,junior college,married,below 1 year,0,0,1,1,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5941,37300 ,0.13 ,24,1768 ,0,764805,2000-5000,38,less10,junior college,single,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5942,46800 ,0.13 ,36,1582 ,0,764806,5000-10000,33,less10,undergraduate,divorced,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5943,38100 ,0.12 ,18,2324 ,0,764807,5000-10000,26,10-100,junior college,married,below 1 year,0,0,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5944,27600 ,0.13 ,24,1308 ,0,764808,2000-5000,41,less10,highschool,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5945,63400 ,0.12 ,18,3867 ,0,764809,10000-20000,43,10-100,highschool,married,below 1 year,1,0,1,1,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5946,93400 ,0.13 ,36,3157 ,0,764810,5000-10000,29,10-100,undergraduate,married,below 1 year,1,1,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5947,50700 ,0.12 ,18,3093 ,0,764811,20000-50000,36,10-100,master,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5948,93400 ,0.13 ,36,3157 ,0,764812,2000-5000,33,less10,undergraduate,married,below 1 year,1,0,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5949,3000 ,0.10 ,3,1017 ,,764734,2000-5000,32,less10,junior college,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5950,28100 ,0.13 ,24,1332 ,0,764815,20000-50000,51,less10,junior college,married,below 1 year,1,1,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5951,15000 ,0.11 ,6,2580 ,0,763481,20000-50000,33,above500,undergraduate,divorced,above 5 years,1,0,0,0,90,4,1,0,0,1,1,1,1,1,0,0,0,0,0,0
5952,3000 ,0.10 ,3,1017 ,,764798,--,27,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,150000 ,0.24 ,3,52020 ,1,443516,20000-50000,26,less10,highschool,married,1-3 years,1,1,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5954,80000 ,0.15 ,12,7216 ,,764814,2000-5000,23,less10,junior college,single,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5955,10000 ,0.11 ,6,1720 ,,764813,--,35,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5956,3000 ,0.10 ,3,1017 ,1,12286,below 1000,25,10-100,undergraduate,single,below 1 year,0,0,0,0,20,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5957,100000 ,0.10 ,3,33900 ,1,353624,--,34,--,master,single,--,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5958,200000 ,0.20 ,12,18520 ,1,155095,20000-50000,29,10-100,highschool,married,1-3 years,1,0,0,1,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5959,30000 ,0.11 ,6,5160 ,1,760211,10000-20000,23,10-100,junior college,single,1-3 years,0,0,0,0,20,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5960,62200 ,0.13 ,36,2102 ,0,764831,5000-10000,34,less10,junior college,divorced,below 1 year,1,1,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5961,101500 ,0.12 ,18,6192 ,0,764832,above 50000,37,less10,junior college,married,below 1 year,1,0,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5962,36900 ,0.13 ,36,1247 ,0,764833,5000-10000,24,less10,junior college,single,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5963,27600 ,0.13 ,24,1308 ,0,764834,2000-5000,36,less10,junior college,single,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5964,30000 ,0.15 ,24,1452 ,1,763722,2000-5000,27,10-100,junior college,single,1-3 years,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5965,20000 ,0.15 ,24,968 ,1,712389,5000-10000,30,10-100,junior college,married,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,3000 ,0.10 ,3,1017 ,1,743448,--,34,--,--,--,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5967,20000 ,0.15 ,12,1804 ,,759230,20000-50000,24,less10,highschool,married,1-3 years,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,60000 ,0.12 ,9,7008 ,1,764819,5000-10000,27,100-500,junior college,divorced,3-5 years,1,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5969,100000 ,0.15 ,24,4840 ,1,536556,2000-5000,28,100-500,highschool,single,1-3 years,1,0,0,0,80,4,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5970,100000 ,0.15 ,18,6240 ,1,143876,2000-5000,24,100-500,junior college,married,3-5 years,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,30000 ,0.15 ,12,2706 ,1,764836,2000-5000,23,--,undergraduate,single,1-3 years,1,1,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5972,50000 ,0.16 ,3,17110 ,1,534313,5000-10000,32,10-100,highschool,married,below 1 year,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5973,50000 ,0.15 ,18,3120 ,,764829,5000-10000,24,10-100,junior college,single,below 1 year,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5974,46700 ,0.13 ,36,1578 ,0,764854,10000-20000,27,less10,junior college,single,below 1 year,1,1,1,1,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5975,46700 ,0.13 ,36,1578 ,0,764855,2000-5000,34,less10,undergraduate,married,below 1 year,1,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5976,50700 ,0.12 ,18,3093 ,0,764856,20000-50000,34,10-100,highschool,married,below 1 year,1,0,1,1,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5977,76100 ,0.12 ,18,4642 ,0,764857,10000-20000,38,10-100,junior college,married,below 1 year,1,1,1,1,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5978,124500 ,0.13 ,36,4208 ,0,764858,10000-20000,32,less10,undergraduate,divorced,below 1 year,1,1,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5979,25100 ,0.13 ,24,1190 ,0,764859,5000-10000,40,less10,master,married,below 1 year,1,0,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5980,46700 ,0.13 ,36,1578 ,0,764860,2000-5000,38,less10,junior college,married,below 1 year,1,1,1,1,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5981,76100 ,0.12 ,18,4642 ,0,764861,10000-20000,32,less10,highschool,married,below 1 year,0,0,1,1,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5982,27600 ,0.13 ,24,1308 ,0,764862,5000-10000,25,less10,junior college,single,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5983,10000 ,0.11 ,6,1720 ,1,488398,5000-10000,30,less10,highschool,married,1-3 years,1,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,100000 ,0.15 ,24,4840 ,1,203080,5000-10000,29,10-100,highschool,married,1-3 years,1,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5985,3000 ,0.15 ,12,271 ,1,764864,2000-5000,22,10-100,undergraduate,single,3-5 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,10000 ,0.15 ,12,902 ,1,545663,10000-20000,29,less10,junior college,single,1-3 years,0,0,0,0,80,4,1,2,0,1,1,1,1,0,0,0,0,0,0,0
5987,20000 ,0.15 ,18,1248 ,1,764865,2000-5000,37,10-100,junior college,married,below 1 year,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5988,50000 ,0.15 ,12,4510 ,,764874,--,34,--,undergraduate,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5989,100000 ,0.15 ,12,9020 ,,764888,--,29,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5990,30000 ,0.18 ,12,2748 ,1,279039,5000-10000,24,10-100,highschool,married,below 1 year,1,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5991,50000 ,0.15 ,12,4510 ,1,178001,10000-20000,35,10-100,junior college,married,1-3 years,1,0,0,0,20,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5992,10000 ,0.10 ,3,3390 ,,755843,2000-5000,24,above500,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5993,30000 ,0.15 ,12,2706 ,1,610057,5000-10000,22,10-100,junior college,single,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,15000 ,0.11 ,6,2580 ,1,713078,2000-5000,26,above500,junior college,single,1-3 years,1,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5995,30000 ,0.20 ,6,5298 ,1,81230,10000-20000,28,10-100,highschool,married,below 1 year,1,0,0,0,20,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5996,200000 ,0.15 ,24,9680 ,1,743491,5000-10000,36,less10,junior college,married,1-3 years,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5997,41500 ,0.13 ,24,1967 ,0,764905,2000-5000,25,less10,highschool,single,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5998,25400 ,0.12 ,18,1549 ,0,764906,2000-5000,38,less10,junior college,married,below 1 year,1,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
5999,29500 ,0.13 ,36,997 ,0,764907,2000-5000,56,less10,undergraduate,single,below 1 year,1,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6000,27600 ,0.13 ,24,1308 ,0,764908,2000-5000,36,less10,undergraduate,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6001,124500 ,0.13 ,36,4208 ,0,764910,5000-10000,27,less10,undergraduate,single,below 1 year,1,1,1,1,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6002,50700 ,0.12 ,18,3093 ,0,764911,above 50000,34,10-100,highschool,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6003,76100 ,0.12 ,18,4642 ,0,764912,5000-10000,41,less10,highschool,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6004,36900 ,0.13 ,36,1247 ,0,764913,10000-20000,32,less10,undergraduate,single,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6005,93800 ,0.13 ,24,4446 ,0,764914,20000-50000,41,less10,highschool,single,below 1 year,0,0,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6006,46700 ,0.13 ,36,1578 ,0,764915,5000-10000,31,less10,highschool,married,below 1 year,1,1,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6007,36900 ,0.13 ,36,1247 ,0,764916,5000-10000,32,less10,undergraduate,married,below 1 year,0,0,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6008,124500 ,0.13 ,36,4208 ,0,764917,5000-10000,34,less10,highschool,married,below 1 year,1,1,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6009,50400 ,0.13 ,36,1704 ,0,764918,5000-10000,52,less10,undergraduate,married,below 1 year,1,0,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6010,27600 ,0.13 ,24,1308 ,0,764919,5000-10000,39,less10,undergraduate,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6011,41500 ,0.13 ,24,1967 ,0,764920,5000-10000,28,less10,highschool,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6012,55300 ,0.13 ,24,2621 ,0,764921,5000-10000,38,less10,undergraduate,married,below 1 year,1,1,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6013,50700 ,0.12 ,18,3093 ,0,764922,20000-50000,31,10-100,junior college,married,below 1 year,0,0,0,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6014,50700 ,0.12 ,18,3093 ,0,764923,20000-50000,58,less10,highschool,married,below 1 year,1,0,1,0,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6015,150000 ,0.11 ,6,25800 ,,764893,10000-20000,26,10-100,undergraduate,married,3-5 years,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,20000 ,0.15 ,24,968 ,,764895,2000-5000,23,100-500,highschool,single,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,50000 ,0.15 ,6,8700 ,1,287219,2000-5000,22,100-500,highschool,single,1-3 years,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6018,50000 ,0.18 ,12,4580 ,,763847,--,26,--,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,100000 ,0.11 ,6,17200 ,1,112552,above 50000,44,10-100,highschool,married,3-5 years,1,0,0,0,106,9,1,0,0,1,1,1,1,1,0,0,0,0,0,0
6020,300000 ,0.15 ,12,27060 ,1,752728,above 50000,51,10-100,highschool,married,1-3 years,1,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6021,30000 ,0.15 ,24,1452 ,,764933,--,25,--,highschool,married,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6022,20000 ,0.12 ,9,2336 ,,764938,2000-5000,34,less10,highschool,divorced,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6023,10000 ,0.11 ,6,1720 ,,618593,--,27,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6024,30000 ,0.15 ,12,2706 ,1,730329,2000-5000,26,10-100,undergraduate,married,3-5 years,1,0,0,1,27,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0
6025,30000 ,0.15 ,24,1452 ,,764937,2000-5000,43,above500,undergraduate,divorced,above 5 years,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6026,100000 ,0.15 ,24,4840 ,1,764935,--,25,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,40000 ,0.15 ,12,3608 ,,764950,2000-5000,22,10-100,junior college,single,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6028,8000 ,0.12 ,9,934 ,1,764932,2000-5000,25,10-100,junior college,single,1-3 years,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,200000 ,0.20 ,24,10160 ,1,751826,10000-20000,25,10-100,junior college,single,below 1 year,1,1,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6030,50000 ,0.15 ,24,2420 ,1,619975,2000-5000,28,10-100,junior college,single,1-3 years,1,1,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6031,93400 ,0.13 ,36,3157 ,0,764956,10000-20000,33,less10,junior college,single,below 1 year,1,0,1,1,145,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
6032,20000 ,0.15 ,18,1248 ,,701063,5000-10000,29,less10,highschool,married,1-3 years,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6033,40000 ,0.15 ,24,1936 ,,764939,--,25,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6034,50000 ,0.15 ,12,4510 ,1,764947,5000-10000,27,10-100,undergraduate,single,1-3 years,0,0,0,0,20,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6035,30000 ,0.15 ,24,1452 ,1,761277,2000-5000,30,10-100,undergraduate,married,below 1 year,1,1,0,0,29,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1
6036,50000 ,0.15 ,24,2420 ,1,764964,10000-20000,39,100-500,highschool,married,3-5 years,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,5000 ,0.12 ,6,863 ,1,23783,5000-10000,33,less10,junior college,married,1-3 years,0,0,0,0,91,5,2,0,0,1,1,1,1,0,0,0,0,0,0,0
6038,50000 ,0.15 ,18,3120 ,,679861,5000-10000,39,less10,highschool,married,below 1 year,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6039,50000 ,0.15 ,24,2420 ,,764974,2000-5000,24,100-500,undergraduate,single,1-3 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,30000 ,0.15 ,12,2706 ,,764971,--,40,--,highschool,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,20000 ,0.15 ,12,1804 ,1,759124,2000-5000,24,10-100,junior college,married,1-3 years,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6042,100000 ,0.15 ,24,4840 ,,764987,--,22,--,undergraduate,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6043,8000 ,0.15 ,12,722 ,0,338630,5000-10000,40,above500,undergraduate,single,above 5 years,0,0,0,0,101,3,2,0,0,1,1,1,1,0,0,0,0,0,0,0
6044,20000 ,0.15 ,12,1804 ,,764992,--,38,--,--,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045,50000 ,0.15 ,12,4510 ,1,764983,10000-20000,30,--,undergraduate,single,above 5 years,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6046,50000 ,0.15 ,24,2420 ,,765004,--,27,--,junior college,single,--,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
